SUHI,ruralNDVI
2.361238793816586,0.498373847443247
3.2791117497963,0.3769363186567706
2.9097193953852383,0.7239150569229693
4.631586590614318,0.6528318543258431
5.053973988924824,0.6558169099923912
4.670681184048983,0.4184507279201858
1.5303403604105732,0.4886947191538062
3.0481702773759167,0.6240748478939899
1.2646471801955457,0.5002794878824177
0.9158224004640908,0.4914226856779336
5.0343856602930215,0.7056618648040425
3.849336857034899,0.526089714887108
0.03679229476583501,0.4952208952240182
4.105867633844625,0.6597403416663354
2.8736768332867904,0.47389047464010664
3.7152466926895897,0.5547464866678815
-0.10504606996483544,0.5068145229654071
0.8714559305119813,0.34896382292886574
2.808734451157129,0.6059099307541262
1.6586106589176026,0.6153978003425056
0.5134860414512517,0.19769679495121714
1.723945632568956,0.6101874513638973
4.040997379337958,0.4606741197152709
6.113327121517315,0.5306041233707653
5.78764570109861,0.5412450416810262
5.039261846766183,0.7237176230973723
0.29373892087114584,0.6148180262576505
2.807210535307167,0.3611274621493483
2.4254108152017833,0.6815064291239283
2.609686022099749,0.6951488672123938
1.9522104661612725,0.6211823640648576
-0.10637286326947404,0.3515683033420554
4.671008750177652,0.5788974260889049
-0.4215243005421812,0.4991113278566224
2.218050468705183,0.6005401494115943
1.4938428737438765,0.47114635355505485
-2.6819689946708536,0.23111839338606247
2.420495297038588,0.6803657858856293
1.665388118715157,0.7518362199703661
2.0356876446156957,0.7374152379836728
3.207838779070173,0.49616957221841657
0.6667143275908174,0.18354919469383232
3.713079971616565,0.6959000591517441
1.9935836223083316,0.4035997888111897
1.6605632975747715,0.5520576390264685
3.2648381742571537,0.5871039400450337
5.568224145833632,0.6348294726993922
2.5057229631931257,0.5828593755720104
1.694710912708846,0.6644457405802391
2.324430666170791,0.7111766693232631
2.5142362583323,0.4710173935653515
1.6279429647520445,0.6990080085217328
1.4000600346760557,0.6578389057693783
0.8505623498546946,0.4966540529639654
1.9911195700892144,0.474155671728861
2.729302490962917,0.6240987126585679
-0.8698932711317369,0.33227408836790456
1.566099399426481,0.7016249857861739
1.3974775051047208,0.694658271761723
-1.7386037061520767,0.09377554582653759
3.8630017704137276,0.684504766121159
4.891916446772317,0.6897205414185881
2.2166723138892728,0.5915696365160686
1.90172825489136,0.33284708953819675
5.070889834971794,0.4311734091456224
3.2570196560844917,0.6526293373768821
0.604334394314165,0.3800512011528162
2.1545558824661803,0.7441584771252542
2.1667548307385047,0.6686947310710987
3.492422155911885,0.6262340434088548
3.8819739196552336,0.5079911349492505
0.6067103704236274,0.12708292555314635
-1.403330309434942,0.1295535901718848
2.171128114238737,0.4936329118202235
-0.964375070625529,0.3188166157487681
2.373847731028686,0.7050613878902016
2.050131361753362,0.43468961962876046
0.6228189505596013,0.46655382810756973
0.9729748564793788,0.6181999811144744
1.890287940430138,0.41423832094580326
0.5771866655220421,0.6081401498985027
0.4727332399320901,0.23344551233380592
0.6135906608874571,0.4148718699339697
-0.1983167726437678,0.2753181193591379
4.222993255807378,0.5515440321520847
-0.06852641644855595,0.40456213325482376
-0.8458324432552509,0.37026605863346834
-3.733559622904132,0.1074596007661593
2.0603568863438824,0.6473366867744148
-1.448672386548644,0.17068264506617853
-2.543481350906916,0.15303887726976736
3.301012254022172,0.647187211202617
1.588915162324458,0.6701475422893473
2.044209245648574,0.7178577393031029
4.4981896870026326,0.670775966533314
0.362783469545974,0.37446811596815427
0.6311233836020307,0.6278443530224364
2.789314061755544,0.3727795243703836
4.304915916865073,0.6649905127287522
1.0584547268737907,0.4759222756480387
1.8659356670131828,0.38419094508721785
-0.5683444672052005,0.5210280726744255
2.0363200914913087,0.6503689474848281
1.9450358936228584,0.5541080190774541
1.861568279843894,0.6660508401756464
1.70353404611574,0.607271795383076
3.5883818290766527,0.48055551711062555
2.5424145247704293,0.757293650568181
2.2550731777325588,0.5993747097142351
1.588559137550121,0.49489288945867527
0.5655633137608191,0.5917629900738195
1.9165811811070659,0.7095802499265597
-0.3552800879408479,0.30721566761722563
3.581366377240641,0.6450858178651027
0.8794832802574709,0.4943204703868921
1.3290174018637373,0.5478009612401483
-0.5799111825223591,0.3700909382819018
0.8931320195008006,0.4740829094958495
-0.31763224535260903,0.630439319529563
1.5474064975634896,0.510481023141701
1.9233183853663791,0.4482311145410495
1.541148306079041,0.5444018583973482
1.65054156055184,0.5120197656076764
0.4441019507612758,0.43673710017232886
1.7957529864918982,0.38980480882444096
3.0852815836175798,0.6448762572242591
1.7411715203024336,0.6765607086018588
-0.2486558726142647,0.340427584831553
1.7257375853801733,0.5507175303563338
1.0325781565540595,0.6568047709066351
2.422124890076983,0.5892011368630777
2.3086362014534423,0.5499760531440753
2.198483760054465,0.5629589637211075
0.34191499173034856,0.3397668590278426
0.4462786640183616,0.642019291312782
-2.023997108543256,0.15370287152727902
4.8632397692904386,0.47469307062036725
-4.528172833785945,0.07026507772346116
0.1376356140594268,0.1892114580995138
2.538230974669201,0.7033430222213626
1.9690666876258616,0.6046728538128546
4.933075678340072,0.41087183564896723
3.4711418496423647,0.5812196432760884
2.6279732171036265,0.7158018166964135
0.9451299041011296,0.3737852938715671
-0.5307496064714989,0.58446383250783
1.6748540969339023,0.6629237439246805
1.7486333742797588,0.674568859654549
0.6135338643875485,0.4751150744082037
2.7467412836757923,0.437963067178797
2.1226458324239346,0.41885677097121404
2.0297129511908345,0.6588797945555378
1.4529457430946555,0.5019876814871214
1.7132604598650865,0.7488313641272338
0.3677076843268168,0.6619946599297082
-0.4237382763203144,0.2716411353297685
2.5008896143767783,0.5262564141919273
3.8477370795410164,0.5056387574424593
-4.3133486410328175,0.07265958096977357
0.4525560580836938,0.4873807768347149
2.559746813318448,0.5198376089280939
0.09367486820806548,0.5455233683946921
2.117287527419535,0.5790838395899672
1.4801501753929216,0.5994079979090429
2.200905838331911,0.6463612277888405
2.1663674853781103,0.5778479334972496
1.3585750989152814,0.25130626364509717
1.5412463956542624,0.39613150315037066
1.5161198681520212,0.36050751335850983
0.84937108596435,0.625731468566732
1.246996020248652,0.7068379327034442
3.677446060329679,0.597516659140928
3.81984375118801,0.5134449557662579
3.229916991119687,0.5808684214015145
5.825434079729907,0.6403586064890859
-2.366421687812476,0.20259650613765867
1.9417503690023104,0.6821279123706079
-0.8743789184867907,0.22675212033664163
1.2739148266559963,0.35732158111002615
1.1153220560812829,0.6407810216829952
2.0056103781789645,0.2293884344002448
1.946194284472444,0.6676636296095713
1.700336324685221,0.35951522113517254
2.50707032385181,0.7367842238000911
0.8027170536641322,0.22827059583400616
-1.4471935055116596,0.2320640979589989
1.2729003601579088,0.6348428306405495
2.6200609832281536,0.7827978871848076
1.7926102318913897,0.5880601623133449
4.303681134608041,0.7242952370962246
-1.3211730007875886,0.05857483681085689
0.4608741009703472,0.6241112691618583
0.4530366591150319,0.5700449877086593
0.13569408058308596,0.5912724643898138
1.9211416327136452,0.6924136365076197
2.259527751431936,0.7904123892977377
-0.009142423192059823,0.5777903136890252
1.8063850359249471,0.6811575582660616
3.932891351996972,0.7151256242985405
1.7657565128562782,0.6985006883933679
